pmid,contrast_id,contrast_category,brain_region,hemisphere,x,y,z,coordinate_space,statistic_type,statistic_value,cluster_size,direction,coordinate_source,x_mni,y_mni,z_mni,region_assigned
40995472,contrast_fc_thalamus_L_female_gt_male,group_comparison,Supp_Motor_Area_L,L,0.0,12.0,45.0,not_reported,t-value,5.135,47,enhanced FC in females relative to males,table,0.0,12.0,45.0,Cort_Paracingulate Gyrus
40995472,contrast_fc_thalamus_R_female_gt_male,group_comparison,Calcarine_L,L,-3.0,-57.0,3.0,not_reported,t-value,9.999,118,enhanced FC in females relative to males,table,-3.0,-57.0,3.0,unassigned
40995472,contrast_fc_thalamus_R_female_gt_male,group_comparison,Cingulate_Post_R,R,9.0,-42.0,21.0,not_reported,t-value,4.803,118,enhanced FC in females relative to males,table,9.0,-42.0,21.0,unassigned
40995472,contrast_fc_thalamus_R_female_gt_male,group_comparison,Lingual_R,R,9.0,-42.0,3.0,not_reported,t-value,7.194,123,enhanced FC in females relative to males,table,9.0,-42.0,3.0,"Cort_Cingulate Gyrus, posterior division"
40995472,contrast_fc_thalamus_R_female_gt_male,group_comparison,Precuneus_L,L,-9.0,-48.0,45.0,not_reported,t-value,6.735,342,enhanced FC in females relative to males,table,-9.0,-48.0,45.0,Cort_Precuneous Cortex
40995472,contrast_fc_thalamus_R_female_gt_male,group_comparison,Paracentral_Lobule_L,L,-6.0,-21.0,54.0,not_reported,t-value,6.093,342,enhanced FC in females relative to males,table,-6.0,-21.0,54.0,Cort_Precentral Gyrus
40995472,C1,verum_gt_rest,Cerebelum_8_L,L,-18.0,-78.0,-51.0,MNI,F,6.2024,23,task > baseline (female-specific activation),Table 2,-18.0,-78.0,-51.0,unassigned
40995472,C1,verum_gt_rest,SupraMarginal_R,R,66.0,-15.0,27.0,MNI,F,9.6608,292,task > baseline (female-specific activation),Table 2,66.0,-15.0,27.0,Cort_Postcentral Gyrus
40995472,C1,verum_gt_rest,Postcentral_L,L,-54.0,-18.0,18.0,MNI,F,8.6439,88,task > baseline (female-specific activation),Table 2,-54.0,-18.0,18.0,Cort_Central Opercular Cortex
40995472,C2,verum_gt_rest,SupraMarginal_R,R,69.0,-24.0,27.0,MNI,F,10.8782,368,task > baseline (male-specific activation),Table 2,69.0,-24.0,27.0,unassigned
40995472,C2,verum_gt_rest,Rolandic_Oper_L,L,-48.0,0.0,6.0,MNI,F,8.1561,158,task > baseline (male-specific activation),Table 2,-48.0,0.0,6.0,Cort_Central Opercular Cortex
40995472,C2,verum_gt_rest,Paracentral_Lobule_R,R,9.0,-15.0,63.0,MNI,F,6.9088,89,task > baseline (male-specific activation),Table 2,9.0,-15.0,63.0,unassigned
40995472,C3,group_comparison,Cerebellum_6_L,L,-24.0,-60.0,-30.0,MNI,t,5.5,36,females > males (enhanced FC in females),Table 3,-24.0,-60.0,-30.0,unassigned
40995472,C3,group_comparison,Cingulate_Mid_R,R,9.0,6.0,33.0,MNI,t,4.882,44,females > males (enhanced FC in females),Table 3,9.0,6.0,33.0,unassigned
40995472,C3,group_comparison,Putamen R,R,39.0,-12.0,-9.0,MNI,t,4.864,41,females > males (enhanced FC in females),Table 3,39.0,-12.0,-9.0,Cort_Insular Cortex
40995472,C4,group_comparison,Caudate_L,L,-18.0,9.0,15.0,MNI,t,7.383,176,females > males (enhanced FC in females),Table 4,-18.0,9.0,15.0,Sub_Left Caudate
40995472,C4,group_comparison,Caudate_R,R,12.0,3.0,12.0,MNI,t,5.739,176,females > males (enhanced FC in females),Table 4,12.0,3.0,12.0,Sub_Right Caudate
40995472,C4,group_comparison,Precuneus_R,R,9.0,-39.0,3.0,MNI,t,5.287,176,females > males (enhanced FC in females),Table 4,9.0,-39.0,3.0,Sub_Right Hippocampus
40995472,C4,group_comparison,Calcarine_L,L,-3.0,-57.0,3.0,MNI,t,6.592,197,females > males (enhanced FC in females),Table 4,-3.0,-57.0,3.0,unassigned
40995472,C4,group_comparison,Lingual_R,R,6.0,-78.0,-6.0,MNI,t,5.565,197,females > males (enhanced FC in females),Table 4,6.0,-78.0,-6.0,Cort_Lingual Gyrus
40995472,C4,group_comparison,Lingual_L,L,-12.0,-39.0,-3.0,MNI,t,4.523,197,females > males (enhanced FC in females),Table 4,-12.0,-39.0,-3.0,"Cort_Parahippocampal Gyrus, posterior division"
40995472,C4,group_comparison,Postcentral_L,L,-30.0,-30.0,54.0,MNI,t,5.482,44,females > males (enhanced FC in females),Table 4,-30.0,-30.0,54.0,Cort_Postcentral Gyrus
40995472,C4,group_comparison,Supp_Motor_Area_L,midline,0.0,12.0,45.0,MNI,t,5.135,47,females > males (enhanced FC in females),Table 4,0.0,12.0,45.0,Cort_Paracingulate Gyrus
40995472,C5,group_comparison,Calcarine_L,L,-3.0,-57.0,3.0,MNI,t,9.999,118,females > males (enhanced FC in females),Table 4,-3.0,-57.0,3.0,unassigned
40995472,C5,group_comparison,Cingulate_Post_R,R,9.0,-42.0,21.0,MNI,t,4.803,118,females > males (enhanced FC in females),Table 4,9.0,-42.0,21.0,unassigned
40995472,C5,group_comparison,Lingual_R,R,9.0,-42.0,3.0,MNI,t,7.194,123,females > males (enhanced FC in females),Table 4,9.0,-42.0,3.0,"Cort_Cingulate Gyrus, posterior division"
40995472,C5,group_comparison,Precuneus_L,L,-9.0,-48.0,45.0,MNI,t,6.735,342,females > males (enhanced FC in females),Table 4,-9.0,-48.0,45.0,Cort_Precuneous Cortex
40995472,C5,group_comparison,Paracentral_Lobule_L,L,-6.0,-21.0,54.0,MNI,t,6.093,342,females > males (enhanced FC in females),Table 4,-6.0,-21.0,54.0,Cort_Precentral Gyrus
41022570,contrast_06,other,Cerebelum_8_L (aal),Left,-15.0,-57.0,-39.0,MNI,T value,14.322,87,Increase (significant across all three timepoint comparisons vs pre-needle insertion),text,-15.0,-57.0,-39.0,unassigned
41022570,contrast_10,other,Frontal_Sup_Medial_L (aal),Left,0.0,45.0,8.0,MNI,T value,13.343,54,Decrease,text,0.0,45.0,8.0,Cort_Paracingulate Gyrus
41069516,contrast_01,group_comparison,Right postcentral gyrus,Right,51.0,-24.0,42.0,MNI,t,5.679,71,increased fALFF in BP pre-treatment vs HC,table,51.0,-24.0,42.0,Cort_Postcentral Gyrus
41069516,contrast_01,group_comparison,Left middle frontal gyrus,Left,-27.0,9.0,51.0,MNI,t,4.981,46,increased fALFF in BP pre-treatment vs HC,table,-27.0,9.0,51.0,Cort_Middle Frontal Gyrus
41069516,contrast_01,group_comparison,Right middle frontal gyrus,Right,36.0,12.0,48.0,MNI,t,5.319,30,increased fALFF in BP pre-treatment vs HC,table,36.0,12.0,48.0,Cort_Middle Frontal Gyrus
41069516,contrast_01,group_comparison,Right posterior cingulate gyrus,Right,3.0,-43.0,8.0,MNI,t,-3.205,54,decreased fALFF in BP pre-treatment vs HC,table,3.0,-43.0,8.0,unassigned
41069516,contrast_02,group_comparison,Left precentral gyrus,Left,-51.0,-3.0,33.0,MNI,t,4.245,98,increased ReHo in BP pre-treatment vs HC,table,-51.0,-3.0,33.0,Cort_Precentral Gyrus
41069516,contrast_02,group_comparison,Right postcentral gyrus,Right,48.0,-24.0,42.0,MNI,t,5.367,69,increased ReHo in BP pre-treatment vs HC,table,48.0,-24.0,42.0,Cort_Postcentral Gyrus
41069516,contrast_02,group_comparison,Left middle occipital gyrus,Left,-33.0,-99.0,0.0,MNI,t,5.004,101,increased ReHo in BP pre-treatment vs HC,table,-33.0,-99.0,0.0,Cort_Occipital Pole
41069516,contrast_03,group_comparison,Right postcentral gyrus,Right,51.0,-24.0,39.0,MNI,t,6.335,476,increased fALFF in BP post-treatment vs HC,table,51.0,-24.0,39.0,"Cort_Supramarginal Gyrus, anterior division"
41069516,contrast_03,group_comparison,Left precentral gyrus,Left,-27.0,-6.0,54.0,MNI,t,6.776,353,increased fALFF in BP post-treatment vs HC,table,-27.0,-6.0,54.0,unassigned
41069516,contrast_03,group_comparison,Left medial superior frontal gyrus,Left,-3.0,54.0,36.0,MNI,t,-3.393,174,decreased fALFF in BP post-treatment vs HC,table,-3.0,54.0,36.0,Cort_Superior Frontal Gyrus
41069516,contrast_03,group_comparison,Right medial superior frontal gyrus,Right,27.0,63.0,15.0,MNI,t,-3.391,116,decreased fALFF in BP post-treatment vs HC,table,27.0,63.0,15.0,Cort_Frontal Pole
41069516,contrast_03,group_comparison,Right lingual gyrus,Right,18.0,-78.0,0.0,MNI,t,4.890,72,increased fALFF in BP post-treatment vs HC,table,18.0,-78.0,0.0,unassigned
41069516,contrast_03,group_comparison,Left lingual gyrus,Left,-12.0,-72.0,-3.0,MNI,t,5.031,61,increased fALFF in BP post-treatment vs HC,table,-12.0,-72.0,-3.0,Cort_Lingual Gyrus
41069516,contrast_04,group_comparison,Right precentral gyrus,Right,33.0,-6.0,54.0,MNI,t,6.363,606,increased ReHo in BP post-treatment vs HC,table,33.0,-6.0,54.0,Cort_Precentral Gyrus
41069516,contrast_04,group_comparison,Right lingual gyrus,Right,18.0,-51.0,-12.0,MNI,t,5.714,464,increased ReHo in BP post-treatment vs HC,table,18.0,-51.0,-12.0,Cort_Lingual Gyrus
41069516,contrast_04,group_comparison,Right transverse temporal gyrus,Right,48.0,-15.0,9.0,MNI,t,6.015,252,increased ReHo in BP post-treatment vs HC,table,48.0,-15.0,9.0,Cort_Heschl's Gyrus (includes H1 and H2)
41069516,contrast_04,group_comparison,Left transverse temporal gyrus,Left,-36.0,-30.0,15.0,MNI,t,5.071,168,increased ReHo in BP post-treatment vs HC,table,-36.0,-30.0,15.0,Cort_Planum Temporale
41069516,contrast_04,group_comparison,Right thalamus,Right,12.0,-21.0,3.0,MNI,t,5.146,74,increased ReHo in BP post-treatment vs HC,table,12.0,-21.0,3.0,Sub_Right Thalamus
41069516,contrast_04,group_comparison,Right middle frontal gyrus,Right,39.0,42.0,33.0,MNI,t,-3.389,1984,decreased ReHo in BP post-treatment vs HC,table,39.0,42.0,33.0,Cort_Frontal Pole
41069516,contrast_05,verum_post_gt_pre,Left medial superior frontal gyrus,Left,-3.0,54.0,45.0,MNI,t,-3.266,43,decreased fALFF after vs before treatment in BP patients,table,-3.0,54.0,45.0,unassigned
41069516,contrast_05,verum_post_gt_pre,Left precentral gyrus,Left,-30.0,-3.0,57.0,MNI,t,4.084,32,increased fALFF after vs before treatment in BP patients,table,-30.0,-3.0,57.0,Cort_Middle Frontal Gyrus
41069516,contrast_06,verum_post_gt_pre,Right medial superior frontal gyrus,Right,6.0,50.0,39.0,MNI,t,-3.480,136,decreased ReHo after vs before treatment in BP patients,table,6.0,50.0,39.0,Cort_Superior Frontal Gyrus
41069516,contrast_06,verum_post_gt_pre,Left medial superior frontal gyrus,Left,-3.0,63.0,9.0,MNI,t,-3.480,121,decreased ReHo after vs before treatment in BP patients,table,-3.0,63.0,9.0,Cort_Frontal Pole
41069516,contrast_06,verum_post_gt_pre,Right inferior parietal angular gyrus,Right,30.0,-45.0,51.0,MNI,t,6.228,74,increased ReHo after vs before treatment in BP patients,table,30.0,-45.0,51.0,Cort_Superior Parietal Lobule
41069516,contrast_06,verum_post_gt_pre,Right precentral gyrus,Right,15.0,-24.0,69.0,MNI,t,4.442,61,increased ReHo after vs before treatment in BP patients,table,15.0,-24.0,69.0,Cort_Precentral Gyrus
41069516,contrast_06,verum_post_gt_pre,Left superior parietal gyrus,Left,-18.0,-57.0,48.0,MNI,t,4.924,52,increased ReHo after vs before treatment in BP patients,table,-18.0,-57.0,48.0,unassigned
41351443,TOPO_NODAL_EFF,group_comparison,Parietal.L,Left,-38.0,-15.0,59.0,MNI,Interaction T value,2.652,not_reported,enhanced nodal efficiency in AG > SG,table,-38.0,-15.0,59.0,Cort_Precentral Gyrus
41351443,TOPO_BETWEENNESS,group_comparison,Parietal.R,Right,18.0,-27.0,62.0,MNI,Interaction T value,-3.281,not_reported,decreased betweenness in AG,table,18.0,-27.0,62.0,Cort_Precentral Gyrus
41351443,TOPO_NON_SIG,group_comparison,vFC.L,Left,-55.0,7.0,23.0,MNI,Interaction T value (nodal efficiency) / Interaction T value (betweenness),0.859 / -1.016,not_reported,not significant,table,-55.0,7.0,23.0,Cort_Precentral Gyrus
41351443,TOPO_NON_SIG,group_comparison,Precentral.gyrus.R,Right,58.0,-3.0,17.0,MNI,Interaction T value (nodal efficiency) / Interaction T value (betweenness),1.130 / 0.287,not_reported,not significant,table,58.0,-3.0,17.0,unassigned
41351443,TOPO_NON_SIG,group_comparison,Middle.insula.L,Left,-42.0,-3.0,11.0,MNI,Interaction T value (nodal efficiency) / Interaction T value (betweenness),0.978 / -0.085,not_reported,not significant,table,-42.0,-3.0,11.0,Cort_Central Opercular Cortex
41351443,TOPO_NON_SIG,group_comparison,Precentral.gyrus.L,Left,-44.0,-6.0,49.0,MNI,Interaction T value (nodal efficiency) / Interaction T value (betweenness),1.770 / -1.954,not_reported,not significant (trend),table,-44.0,-6.0,49.0,Cort_Precentral Gyrus
41351443,TOPO_NON_SIG,group_comparison,Thalamus.L,Left,-12.0,-12.0,6.0,MNI,Interaction T value (nodal efficiency) / Interaction T value (betweenness),1.441 / -1.950,not_reported,not significant (trend for betweenness),table,-12.0,-12.0,6.0,Sub_Left Thalamus
41351443,TOPO_NON_SIG,group_comparison,Parietal.R,Right,41.0,-23.0,55.0,MNI,Interaction T value (nodal efficiency) / Interaction T value (betweenness),1.797 / -0.254,not_reported,not significant,table,41.0,-23.0,55.0,Cort_Postcentral Gyrus
41351443,TOPO_NON_SIG,group_comparison,PCC.L,Left,-4.0,-31.0,-4.0,MNI,Interaction T value (nodal efficiency) / Interaction T value (betweenness),1.282 / -0.206,not_reported,not significant,table,-4.0,-31.0,-4.0,Sub_Brain-Stem
41351443,18571795_C1,verum_gt_rest,aMCC(BA24/32),L,-3.0,7.0,33.0,MNI,t,4.85,not_reported,activation,Table I,-3.0,7.0,33.0,"Cort_Cingulate Gyrus, anterior division"
41351443,18571795_C1,verum_gt_rest,aMCC(BA24/32),R,3.0,9.0,33.0,MNI,t,6.07,not_reported,activation,Table I,3.0,9.0,33.0,"Cort_Cingulate Gyrus, anterior division"
41351443,18571795_C1,verum_gt_rest,SMC(BA6),L,-3.0,21.0,45.0,MNI,t,4.53,not_reported,activation,Table I,-3.0,21.0,45.0,Cort_Paracingulate Gyrus
41351443,18571795_C1,verum_gt_rest,SMC(BA6),R,3.0,12.0,48.0,MNI,t,5.99,not_reported,activation,Table I,3.0,12.0,48.0,Cort_Paracingulate Gyrus
41351443,18571795_C1,verum_gt_rest,Thalamus (Dorsomedial),L,-9.0,-12.0,6.0,MNI,t,6.62,not_reported,activation,Table I,-9.0,-12.0,6.0,Sub_Left Thalamus
41351443,18571795_C1,verum_gt_rest,Thalamus (Dorsomedial),R,12.0,-15.0,6.0,MNI,t,8.2,not_reported,activation,Table I,12.0,-15.0,6.0,Sub_Right Thalamus
41351443,18571795_C1,verum_gt_rest,Insula,L,-42.0,18.0,-9.0,MNI,t,5.65,not_reported,activation,Table I,-42.0,18.0,-9.0,Cort_Frontal Orbital Cortex
41351443,18571795_C1,verum_gt_rest,Insula,R,36.0,12.0,-9.0,MNI,t,6.17,not_reported,activation,Table I,36.0,12.0,-9.0,Cort_Insular Cortex
41351443,18571795_C1,verum_gt_rest,SII(BA43),L,-59.0,-14.0,17.0,MNI,t,10.15,not_reported,activation,Table I,-59.0,-14.0,17.0,Cort_Central Opercular Cortex
41351443,18571795_C1,verum_gt_rest,SII(BA43),R,60.0,-15.0,15.0,MNI,t,6.96,not_reported,activation,Table I,60.0,-15.0,15.0,Cort_Central Opercular Cortex
41351443,18571795_C1,verum_gt_rest,SII(BA40),L,-63.0,-24.0,24.0,MNI,t,6.97,not_reported,activation,Table I,-63.0,-24.0,24.0,"Cort_Supramarginal Gyrus, anterior division"
41351443,18571795_C1,verum_gt_rest,SII(BA40),R,53.0,-25.0,29.0,MNI,t,9.78,not_reported,activation,Table I,53.0,-25.0,29.0,"Cort_Supramarginal Gyrus, anterior division"
41351443,18571795_C1,verum_gt_rest,"SI(BA3,1,2)",L,-54.0,-18.0,30.0,MNI,t,7.23,not_reported,activation,Table I,-54.0,-18.0,30.0,Cort_Postcentral Gyrus
41351443,18571795_C2,verum_gt_rest,aMCC(BA24/32),L,-3.0,-3.0,36.0,MNI,t,5.6,not_reported,activation,Table I,-3.0,-3.0,36.0,"Cort_Cingulate Gyrus, anterior division"
41351443,18571795_C2,verum_gt_rest,aMCC(BA24/32),R,6.0,6.0,33.0,MNI,t,6.49,not_reported,activation,Table I,6.0,6.0,33.0,"Cort_Cingulate Gyrus, anterior division"
41351443,18571795_C2,verum_gt_rest,SMC(BA6),L,-3.0,12.0,42.0,MNI,t,3.23,not_reported,activation,Table I,-3.0,12.0,42.0,Cort_Paracingulate Gyrus
41351443,18571795_C2,verum_gt_rest,SMC(BA6),R,6.0,12.0,57.0,MNI,t,5.61,not_reported,activation,Table I,6.0,12.0,57.0,Cort_Superior Frontal Gyrus
41351443,18571795_C2,verum_gt_rest,Thalamus (Dorsomedial),L,-9.0,-14.0,3.0,MNI,t,6.95,not_reported,activation,Table I,-9.0,-14.0,3.0,Sub_Left Thalamus
41351443,18571795_C2,verum_gt_rest,Thalamus (Dorsomedial),R,9.0,-14.0,6.0,MNI,t,7.9,not_reported,activation,Table I,9.0,-14.0,6.0,Sub_Right Thalamus
41351443,18571795_C2,verum_gt_rest,Insula,L,-42.0,15.0,-9.0,MNI,t,5.8,not_reported,activation,Table I,-42.0,15.0,-9.0,Cort_Insular Cortex
41351443,18571795_C2,verum_gt_rest,Insula,R,36.0,21.0,-9.0,MNI,t,5.27,not_reported,activation,Table I,36.0,21.0,-9.0,Cort_Frontal Orbital Cortex
41351443,18571795_C2,verum_gt_rest,SII(BA43),L,-59.0,-14.0,17.0,MNI,t,9.06,not_reported,activation,Table I,-59.0,-14.0,17.0,Cort_Central Opercular Cortex
41351443,18571795_C2,verum_gt_rest,SII(BA43),R,54.0,-12.0,15.0,MNI,t,5.47,not_reported,activation,Table I,54.0,-12.0,15.0,Cort_Central Opercular Cortex
41351443,18571795_C2,verum_gt_rest,SII(BA40),L,-60.0,-18.0,18.0,MNI,t,8.35,not_reported,activation,Table I,-60.0,-18.0,18.0,Cort_Central Opercular Cortex
41351443,18571795_C2,verum_gt_rest,SII(BA40),R,63.0,-27.0,21.0,MNI,t,5.68,not_reported,activation,Table I,63.0,-27.0,21.0,Cort_Parietal Opercular Cortex
41351443,18571795_C2,verum_gt_rest,"SI(BA3,1,2)",L,-57.0,-21.0,24.0,MNI,t,8.13,not_reported,activation,Table I,-57.0,-21.0,24.0,Cort_Postcentral Gyrus
41351443,18571795_C3,verum_gt_rest,aMCC(BA24/32),L,-3.0,30.0,27.0,MNI,t,4.52,not_reported,activation,Table I,-3.0,30.0,27.0,"Cort_Cingulate Gyrus, anterior division"
41351443,18571795_C3,verum_gt_rest,aMCC(BA24/32),R,6.0,24.0,30.0,MNI,t,5.09,not_reported,activation,Table I,6.0,24.0,30.0,"Cort_Cingulate Gyrus, anterior division"
41351443,18571795_C3,verum_gt_rest,SMC(BA6),L,-3.0,12.0,48.0,MNI,t,4.08,not_reported,activation,Table I,-3.0,12.0,48.0,Cort_Paracingulate Gyrus
41351443,18571795_C3,verum_gt_rest,SMC(BA6),R,3.0,12.0,48.0,MNI,t,5.64,not_reported,activation,Table I,3.0,12.0,48.0,Cort_Paracingulate Gyrus
41351443,18571795_C3,verum_gt_rest,Thalamus (Dorsomedial),L,-9.0,-15.0,3.0,MNI,t,6.01,not_reported,activation,Table I,-9.0,-15.0,3.0,Sub_Left Thalamus
41351443,18571795_C3,verum_gt_rest,Thalamus (Dorsomedial),R,9.0,-14.0,2.0,MNI,t,7.91,not_reported,activation,Table I,9.0,-14.0,2.0,Sub_Right Thalamus
41351443,18571795_C3,verum_gt_rest,Insula,L,-34.0,24.0,-7.0,MNI,t,5.81,not_reported,activation,Table I,-34.0,24.0,-7.0,Cort_Frontal Orbital Cortex
41351443,18571795_C3,verum_gt_rest,Insula,R,39.0,24.0,-3.0,MNI,t,5.07,not_reported,activation,Table I,39.0,24.0,-3.0,Cort_Frontal Orbital Cortex
41351443,18571795_C3,verum_gt_rest,SII(BA43),L,-60.0,-12.0,15.0,MNI,t,6.63,not_reported,activation,Table I,-60.0,-12.0,15.0,Cort_Postcentral Gyrus
41351443,18571795_C3,verum_gt_rest,SII(BA43),R,54.0,-12.0,12.0,MNI,t,4.29,not_reported,activation,Table I,54.0,-12.0,12.0,Cort_Central Opercular Cortex
41351443,18571795_C3,verum_gt_rest,SII(BA40),L,-60.0,-18.0,15.0,MNI,t,8.55,not_reported,activation,Table I,-60.0,-18.0,15.0,Cort_Central Opercular Cortex
41351443,18571795_C3,verum_gt_rest,SII(BA40),R,63.0,-24.0,24.0,MNI,t,6.35,not_reported,activation,Table I,63.0,-24.0,24.0,"Cort_Supramarginal Gyrus, anterior division"
41351443,18571795_C4,sham_gt_rest,aMCC(BA24/32),L,-3.0,27.0,27.0,MNI,t,4.81,not_reported,activation,Table I,-3.0,27.0,27.0,"Cort_Cingulate Gyrus, anterior division"
41351443,18571795_C4,sham_gt_rest,aMCC(BA24/32),R,3.0,33.0,24.0,MNI,t,4.96,not_reported,activation,Table I,3.0,33.0,24.0,"Cort_Cingulate Gyrus, anterior division"
41351443,18571795_C4,sham_gt_rest,SMC(BA6),L,-3.0,6.0,45.0,MNI,t,5.01,not_reported,activation,Table I,-3.0,6.0,45.0,"Cort_Cingulate Gyrus, anterior division"
41351443,18571795_C4,sham_gt_rest,SMC(BA6),R,3.0,6.0,42.0,MNI,t,5.27,not_reported,activation,Table I,3.0,6.0,42.0,"Cort_Cingulate Gyrus, anterior division"
41351443,18571795_C4,sham_gt_rest,Thalamus (Dorsomedial),L,-9.0,-12.0,0.0,MNI,t,5.26,not_reported,activation,Table I,-9.0,-12.0,0.0,Sub_Left Thalamus
41351443,18571795_C4,sham_gt_rest,Thalamus (Dorsomedial),R,9.0,-12.0,0.0,MNI,t,6.98,not_reported,activation,Table I,9.0,-12.0,0.0,Sub_Right Thalamus
41351443,18571795_C4,sham_gt_rest,Insula,L,-36.0,18.0,-9.0,MNI,t,4.99,not_reported,activation,Table I,-36.0,18.0,-9.0,Cort_Insular Cortex
41351443,18571795_C4,sham_gt_rest,Insula,R,33.0,21.0,-9.0,MNI,t,5.0,not_reported,activation,Table I,33.0,21.0,-9.0,Cort_Frontal Orbital Cortex
41351443,18571795_C4,sham_gt_rest,SII(BA43),L,-59.0,-9.0,6.0,MNI,t,5.11,not_reported,activation,Table I,-59.0,-9.0,6.0,Cort_Central Opercular Cortex
41351443,18571795_C4,sham_gt_rest,SII(BA43),R,51.0,-9.0,12.0,MNI,t,5.37,not_reported,activation,Table I,51.0,-9.0,12.0,Cort_Central Opercular Cortex
41351443,18571795_C4,sham_gt_rest,SII(BA40),L,-51.0,-18.0,15.0,MNI,t,5.03,not_reported,activation,Table I,-51.0,-18.0,15.0,Cort_Central Opercular Cortex
41351443,18571795_C4,sham_gt_rest,SII(BA40),R,63.0,-24.0,24.0,MNI,t,6.4,not_reported,activation,Table I,63.0,-24.0,24.0,"Cort_Supramarginal Gyrus, anterior division"
41351443,18571795_C5,deactivation,FP(BA10) L,L,-3.0,60.0,0.0,MNI,t,-5.03,not_reported,deactivation,Table II,-3.0,60.0,0.0,Cort_Frontal Pole
41351443,18571795_C5,deactivation,FP(BA10) R,R,6.0,57.0,-3.0,MNI,t,-6.51,not_reported,deactivation,Table II,6.0,57.0,-3.0,Cort_Frontal Pole
41351443,18571795_C5,deactivation,Hippocampus L,L,-27.0,-36.0,-12.0,MNI,t,-4.78,not_reported,deactivation,Table II,-27.0,-36.0,-12.0,"Cort_Parahippocampal Gyrus, posterior division"
41351443,18571795_C5,deactivation,Hippocampus R,R,30.0,-39.0,-9.0,MNI,t,-6.42,not_reported,deactivation,Table II,30.0,-39.0,-9.0,unassigned
41351443,18571795_C5,deactivation,Parahippocampus L,L,-24.0,-42.0,-15.0,MNI,t,-4.08,not_reported,deactivation,Table II,-24.0,-42.0,-15.0,"Cort_Temporal Fusiform Cortex, posterior division"
41351443,18571795_C5,deactivation,Parahippocampus R,R,30.0,-45.0,-12.0,MNI,t,-5.26,not_reported,deactivation,Table II,30.0,-45.0,-12.0,Cort_Temporal Occipital Fusiform Cortex
41351443,18571795_C5,deactivation,TP(BA38) L,L,-45.0,12.0,-30.0,MNI,t,-3.87,not_reported,deactivation,Table II,-45.0,12.0,-30.0,Cort_Temporal Pole
41351443,18571795_C5,deactivation,TP(BA38) R,R,48.0,6.0,-30.0,MNI,t,-3.57,not_reported,deactivation,Table II,48.0,6.0,-30.0,Cort_Temporal Pole
41351443,18571795_C5,deactivation,PCN(BA7) L,L,-3.0,-45.0,48.0,MNI,t,-3.61,not_reported,deactivation,Table II,-3.0,-45.0,48.0,Cort_Precuneous Cortex
41351443,18571795_C5,deactivation,PCN(BA7) R,R,6.0,-39.0,51.0,MNI,t,-4.18,not_reported,deactivation,Table II,6.0,-39.0,51.0,Cort_Precuneous Cortex
41351443,18571795_C5,deactivation,PCC(BA31) L,L,-9.0,-60.0,27.0,MNI,t,-5.4,not_reported,deactivation,Table II,-9.0,-60.0,27.0,Cort_Precuneous Cortex
