pmid,contrast_id,contrast_category,brain_region,hemisphere,x,y,z,coordinate_space,statistic_type,statistic_value,cluster_size,direction,coordinate_source
36530635,19500677_C4,deactivation,parahippocampus,R,32.0,-31.0,-13.0,TAL,Z,-3.89,452.8,deactivation,Table 2
36530635,19500677_C4,deactivation,lingual gyrus,R,8.0,-59.0,7.0,TAL,Z,-3.89,174.1,deactivation,Table 2
36530635,19500677_C4,deactivation,cuneus,R,10.0,-85.0,25.0,TAL,Z,-3.89,1334.3,deactivation,Table 2
36530635,19500677_C4,deactivation,cuneus,L,-4.0,-75.0,25.0,TAL,Z,-3.89,3477.6,deactivation,Table 2
36530635,19500677_C5,verum_gt_sham,medial parietal,R,5.0,-31.0,53.0,TAL,Z,2.1,66.0,activation,Table 3
36530635,19500677_C5,verum_gt_sham,medial parietal,L,-7.0,-26.0,51.0,TAL,Z,2.12,66.0,activation,Table 3
36530635,19500677_C5,verum_gt_sham,MTG/STG,R,56.0,-7.0,-20.0,TAL,Z,2.12,66.4,activation,Table 3
36530635,19500677_C5,verum_gt_sham,MTG/STG,L,-55.0,-7.0,0.0,TAL,Z,3.89,127.2,activation,Table 3
36530635,19500677_C5,verum_gt_sham,vPCC (BA23),R,10.0,-54.0,19.0,TAL,Z,3.89,434.2,activation,Table 3
36530635,19500677_C5,verum_gt_sham,vPCC (BA23),L,-6.0,-49.0,20.0,TAL,Z,3.89,282.7,activation,Table 3
36530635,19500677_C5,verum_gt_sham,dPCC (BA23),R,9.0,-41.0,31.0,TAL,Z,3.89,344.0,activation,Table 3
36530635,19500677_C5,verum_gt_sham,precuneus,R,6.0,-56.0,36.0,TAL,Z,3.32,106.1,activation,Table 3
36530635,19500677_C5,verum_gt_sham,vmPFC,L,-6.0,54.0,-17.0,TAL,Z,2.98,89.3,activation,Table 3
36530635,19500677_C5,verum_gt_sham,IPL,R,45.0,-65.0,31.0,TAL,Z,2.12,66.5,activation,Table 3
36530635,19500677_C5,verum_gt_sham,parahippocampus,L,-31.0,-31.0,-13.0,TAL,Z,2.07,64.9,activation,Table 3
36530635,19500677_C5,verum_gt_sham,dlPFC,L,-22.0,49.0,15.0,TAL,Z,3.62,112.5,activation,Table 3
36530635,19500677_C5,verum_gt_sham,dmPFC,L,-13.0,46.0,9.0,TAL,Z,2.12,65.9,activation,Table 3
36530635,19500677_C5,verum_gt_sham,cuneus,R,19.0,-72.0,-2.0,TAL,Z,3.89,2997.5,activation,Table 3
36530635,19500677_C5,verum_gt_sham,cuneus,L,-11.0,-95.0,-5.0,TAL,Z,3.89,1624.2,activation,Table 3
36530635,19500677_C6,verum_gt_sham,SI(BA2),R,31.0,-39.0,50.0,TAL,Z,-2.28,70.6,activation,Table 3
36530635,19500677_C6,verum_gt_sham,SI(BA2),L,-54.0,-23.0,41.0,TAL,Z,-3.48,109.2,activation,Table 3
36530635,19500677_C6,verum_gt_sham,SII,R,48.0,-34.0,20.0,TAL,Z,-3.23,98.6,activation,Table 3
36530635,19500677_C6,verum_gt_sham,SII,L,-51.0,-28.0,20.0,TAL,Z,-3.89,241.4,activation,Table 3
36530635,19500677_C6,verum_gt_sham,LOC,R,57.0,-59.0,3.0,TAL,Z,-2.7,82.4,activation,Table 3
36530635,19500677_C6,verum_gt_sham,LOC,L,-44.0,-69.0,10.0,TAL,Z,-3.05,91.0,activation,Table 3
36530635,19500677_C6,verum_gt_sham,anterior insula,L,-30.0,14.0,5.0,TAL,Z,-3.32,102.0,activation,Table 3
36744205,contrast_alff_patients_lt_hc,group_comparison,L_SFG,Left,-38.0,-40.0,12.0,MNI,T Score,-7.15,107,decreased,table
36744205,contrast_alff_patients_lt_hc,group_comparison,R_TFC,Right,66.0,-4.0,-22.0,MNI,T Score,-8.10,151,decreased,table
36744205,contrast_alff_patients_lt_hc,group_comparison,R_MFG,Right,32.0,10.0,34.0,MNI,T Score,-6.59,79,decreased,table
36744205,contrast_alff_patients_lt_hc,group_comparison,L_MTG,Left,-42.0,-26.0,-30.0,MNI,T Score,-4.58,211,decreased,table
36744205,contrast_alff_patients_lt_hc,group_comparison,R_preCG,Right,54.0,32.0,12.0,MNI,T Score,-9.21,126,decreased,table
36744205,contrast_alff_patients_lt_hc,group_comparison,R_PP,Right,42.0,6.0,-18.0,MNI,T Score,-5.24,109,decreased,table
36744205,contrast_alff_patients_lt_hc,group_comparison,L_SMA,Left,-10.0,20.0,58.0,MNI,T Score,-2.39,37,decreased,table
36744205,contrast_alff_patients_lt_hc,group_comparison,R_MTG,Right,66.0,-36.0,-18.0,MNI,T Score,-5.11,61,decreased,table
36744205,contrast_alff_patients_lt_hc,group_comparison,R_PUT,Right,30.0,-12.0,6.0,MNI,T Score,-6.45,147,decreased,table
36744205,contrast_alff_post_gt_pre,verum_post_gt_pre,L_SMG,Left,-16.0,-32.0,29.0,MNI,T Score,5.3,60,increased,table
36744205,contrast_alff_post_gt_pre,verum_post_gt_pre,R_thalamus,Right,18.0,-34.0,-4.0,MNI,T Score,5.1,104,increased,table
36744205,contrast_alff_post_gt_pre,verum_post_gt_pre,R_postCG,Right,30.0,-38.0,30.0,MNI,T Score,3.98,204,increased,table
36744205,contrast_alff_post_gt_pre,verum_post_gt_pre,L_preCG,Left,-46.0,0.0,52.0,MNI,T Score,3.32,229,increased,table
36744205,contrast_alff_post_gt_pre,verum_post_gt_pre,L_PHG,Left,-24.0,20.0,-44.0,MNI,T Score,4.59,72,increased,table
36744205,contrast_fc_patients_lt_hc,group_comparison,R_preCG,Right,6.0,-10.0,58.0,MNI,T Score,-5.39,177,decreased,table
36744205,contrast_fc_patients_lt_hc,group_comparison,R_postCG,Right,14.0,-30.0,76.0,MNI,T Score,-5.35,111,decreased,table
36744205,contrast_fc_patients_lt_hc,group_comparison,L_ITG,Left,-54.0,-52.0,-20.0,MNI,T Score,-5.41,122,decreased,table
36744205,contrast_fc_patients_lt_hc,group_comparison,R_POC,Right,44.0,-28.0,20.0,MNI,T Score,-4.31,105,decreased,table
36744205,contrast_fc_patients_gt_hc,group_comparison,R_preCG,Right,42.0,8.0,18.0,MNI,T Score,4.82,83,increased,table
36744205,contrast_fc_patients_gt_hc,group_comparison,R_LOC,Right,44.0,-66.0,-12.0,MNI,T Score,4.38,162,increased,table
36744205,contrast_fc_post_gt_pre,verum_post_gt_pre,L_SMG,Left,-62.0,-30.0,44.0,MNI,T Score,4.33,79,increased,table
36744205,contrast_fc_post_gt_pre,verum_post_gt_pre,Cerebellum vermis 9,not_reported,10.0,-56.0,-36.0,MNI,T Score,5.40,88,increased,table
36744205,contrast_fc_post_gt_pre,verum_post_gt_pre,Brain-stem,not_reported,4.0,-22.0,-8.0,MNI,T Score,4.65,61,increased,table
36890655,nc_KOA_vs_HC,group_comparison,L thalamus,left,-12.0,-24.0,3.0,MNI,Z,3.60,346 voxels,KOA > HCs (increased),table
36890655,nc_KOA_vs_HC,group_comparison,R thalamus,right,6.0,-21.0,15.0,MNI,Z,3.05,346 voxels (same cluster as L thalamus entry per table),KOA > HCs (increased),table
36890655,nc_VA_post_pre,verum_post_gt_pre,B DLPFC,bilateral,42.0,15.0,33.0,MNI,Z,4.98,1786 voxels,increased (Post > Pre),table
36890655,nc_VA_post_pre,verum_post_gt_pre,B angular,bilateral,39.0,-51.0,45.0,MNI,Z,4.64,1945 voxels,increased (Post > Pre),table
36890655,nc_VA_post_pre,verum_post_gt_pre,B precuneus,bilateral,3.0,-69.0,39.0,MNI,Z,3.95,248 voxels,increased (Post > Pre),table
36890655,nc_AG_post_pre,verum_post_gt_pre,B DLPFC,bilateral,42.0,15.0,33.0,MNI,Z,4.98,1786 voxels,increased (Post > Pre),table
36890655,nc_AG_post_pre,verum_post_gt_pre,B angular,bilateral,39.0,-51.0,45.0,MNI,Z,4.64,1945 voxels,increased (Post > Pre),table
36890655,nc_AG_post_pre,verum_post_gt_pre,B precuneus,bilateral,3.0,-69.0,39.0,MNI,Z,3.95,248 voxels,increased (Post > Pre),table
36890655,nc_AG_vs_SC,group_comparison,R DLPFC,right,24.0,12.0,54.0,MNI,Z,4.32,403 voxels,AG > SC (AG shows greater increase),table
36890655,nc_AG_vs_SC,group_comparison,R angular,right,39.0,-54.0,48.0,MNI,Z,3.40,255 voxels,AG > SC (AG shows greater increase),table
36890655,nc_AG_vs_PB,group_comparison,B DLPFC,bilateral,42.0,15.0,30.0,MNI,Z,4.10,748 voxels,AG > PB (AG shows greater increase),table
36890655,nc_AG_vs_PB,group_comparison,R angular,right,39.0,-51.0,45.0,MNI,Z,3.91,594 voxels,AG > PB (AG shows greater increase),table
36890655,nc_AG_vs_WL,group_comparison,R DLPFC,right,51.0,18.0,33.0,MNI,Z,4.43,753 voxels,AG > WL (AG shows greater increase),table
36890655,nc_AG_vs_WL,group_comparison,R precuneus,right,6.0,-66.0,48.0,MNI,Z,3.55,276 voxels,AG > WL (AG shows greater increase),table
36890655,37038274_C1,group_comparison,L thalamus,L,-12.0,-24.0,3.0,MNI,Z,3.6,346,KOA > HCs,Table 4A
36890655,37038274_C1,group_comparison,R thalamus,R,6.0,-21.0,15.0,MNI,Z,3.05,346,KOA > HCs,Table 4A
36890655,37038274_C5,verum_post_gt_pre,B DLPFC,R,42.0,15.0,33.0,MNI,Z,4.98,1786,Post > Pre,Table 4C
36890655,37038274_C5,verum_post_gt_pre,B angular,R,39.0,-51.0,45.0,MNI,Z,4.64,1945,Post > Pre,Table 4C
36890655,37038274_C5,verum_post_gt_pre,B precuneus,R,3.0,-69.0,39.0,MNI,Z,3.95,248,Post > Pre,Table 4C
36890655,37038274_C13,group_comparison,R DLPFC,R,24.0,12.0,54.0,MNI,Z,4.32,403,AG > SC (post-pre),Table 4G
36890655,37038274_C13,group_comparison,R angular,R,39.0,-54.0,48.0,MNI,Z,3.4,255,AG > SC (post-pre),Table 4G
36890655,37038274_C15,group_comparison,B DLPFC,R,42.0,15.0,30.0,MNI,Z,4.1,748,AG > PB (post-pre),Table 4H
36890655,37038274_C15,group_comparison,R angular,R,39.0,-51.0,45.0,MNI,Z,3.91,594,AG > PB (post-pre),Table 4H
36890655,37038274_C17,group_comparison,R DLPFC,R,51.0,18.0,33.0,MNI,Z,4.43,753,AG > WL (post-pre),Table 4I
36890655,37038274_C17,group_comparison,R precuneus,R,6.0,-66.0,48.0,MNI,Z,3.55,276,AG > WL (post-pre),Table 4I
36890655,37165813_C5,verum_post_gt_pre,B DLPFC,R,42.0,15.0,33.0,MNI,Z,4.98,1786,Post > Pre,Table 4C
36890655,37165813_C5,verum_post_gt_pre,B angular,R,39.0,-51.0,45.0,MNI,Z,4.64,1945,Post > Pre,Table 4C
36890655,37165813_C5,verum_post_gt_pre,B precuneus,R,3.0,-69.0,39.0,MNI,Z,3.95,248,Post > Pre,Table 4C
36922926,nc_01_acu_gt_con_alff,verum_gt_sham,Temporal_Inf_R,right,57.0,-21.0,-27.0,MNI,t-value,4.00158,86,Acu > Con,table
36922926,nc_01_acu_gt_con_alff,verum_gt_sham,Occipital_Mid/Sup_L,left,-33.0,-72.0,15.0,MNI,t-value,4.14463,81,Acu > Con,table
36922926,nc_01_acu_gt_con_alff,verum_gt_sham,Insula_L,left,-33.0,-9.0,12.0,MNI,t-value,4.08554,65,Acu > Con,table
36922926,nc_01_acu_gt_con_alff,verum_gt_sham,Postcentral_L,left,-57.0,0.0,39.0,MNI,t-value,3.94765,48,Acu > Con,table
36922926,nc_01_acu_gt_con_alff,verum_gt_sham,Parietal_Sup_R,right,27.0,-51.0,54.0,MNI,t-value,3.78277,45,Acu > Con,table
36922926,nc_01_acu_gt_con_alff,verum_gt_sham,Cerebellum_R,right,18.0,-63.0,-57.0,MNI,t-value,3.35485,39,Acu > Con,table
36922926,nc_01_acu_gt_con_alff,verum_gt_sham,Precuneus_R,right,6.0,-60.0,42.0,MNI,t-value,3.83540,34,Acu > Con,table
36922926,nc_01_acu_gt_con_alff,verum_gt_sham,Precentral_R,right,54.0,3.0,27.0,MNI,t-value,3.88859,31,Acu > Con,table
36922926,nc_01_acu_gt_con_alff,verum_gt_sham,Postcentral_R,right,66.0,-12.0,27.0,MNI,t-value,3.53786,31,Acu > Con,table
36922926,nc_03_acu_post_gt_pre,verum_post_gt_pre,"Frontal_Mid_R/L, Frontal_Sup_R/L, Frontal_Inf_R/L",bilateral,0.0,48.0,45.0,MNI,t-value,6.3066,2010,Post > Pre,table
36922926,nc_03_acu_post_gt_pre,verum_post_gt_pre,Caudate_L/Putamen_L,left,-21.0,3.0,9.0,MNI,t-value,4.3959,231,Post > Pre,table
36922926,36874626_C1,verum_gt_sham,Temporal_Inf_R,R,57.0,-21.0,-27.0,MNI,t,4.00158,86,Acu > Con,Table 4
36922926,36874626_C1,verum_gt_sham,Occipital_Mid/Sup_L,L,-33.0,-72.0,15.0,MNI,t,4.14463,81,Acu > Con,Table 4
36922926,36874626_C1,verum_gt_sham,Insula_L,L,-33.0,-9.0,12.0,MNI,t,4.08554,65,Acu > Con,Table 4
36922926,36874626_C1,verum_gt_sham,Postcentral_L,L,-57.0,0.0,39.0,MNI,t,3.94765,48,Acu > Con,Table 4
36922926,36874626_C1,verum_gt_sham,Parietal_Sup_R,R,27.0,-51.0,54.0,MNI,t,3.78277,45,Acu > Con,Table 4
36922926,36874626_C1,verum_gt_sham,Cerebellum_R,R,18.0,-63.0,-57.0,MNI,t,3.35485,39,Acu > Con,Table 4
36922926,36874626_C1,verum_gt_sham,Precuneus_R,R,6.0,-60.0,42.0,MNI,t,3.8354,34,Acu > Con,Table 4
36922926,36874626_C1,verum_gt_sham,Precentral_R,R,54.0,3.0,27.0,MNI,t,3.88859,31,Acu > Con,Table 4
36922926,36874626_C1,verum_gt_sham,Postcentral_R,R,66.0,-12.0,27.0,MNI,t,3.53786,31,Acu > Con,Table 4
36922926,36874626_C2,verum_post_gt_pre,Frontal_Mid_R/L Frontal_Sup_R/L Frontal_Inf_R/L,midline,0.0,48.0,45.0,MNI,t,6.3066,2010,Post > Pre,Table 5
36922926,36874626_C2,verum_post_gt_pre,Caudate_L/ Putamen_L,L,-21.0,3.0,9.0,MNI,t,4.3959,231,Post > Pre,Table 5
36922926,36860656_C1,verum_gt_sham,Temporal_Inf_R,R,57.0,-21.0,-27.0,MNI,t,4.00158,86,Acu>Con,Table 4
36922926,36860656_C1,verum_gt_sham,Occipital_Mid/Sup_L,L,-33.0,-72.0,15.0,MNI,t,4.14463,81,Acu>Con,Table 4
36922926,36860656_C1,verum_gt_sham,Insula_L,L,-33.0,-9.0,12.0,MNI,t,4.08554,65,Acu>Con,Table 4
36922926,36860656_C1,verum_gt_sham,Postcentral_L,L,-57.0,0.0,39.0,MNI,t,3.94765,48,Acu>Con,Table 4
36922926,36860656_C1,verum_gt_sham,Parietal_Sup_R,R,27.0,-51.0,54.0,MNI,t,3.78277,45,Acu>Con,Table 4
36922926,36860656_C1,verum_gt_sham,Cerebellum_R,R,18.0,-63.0,-57.0,MNI,t,3.35485,39,Acu>Con,Table 4
36922926,36860656_C1,verum_gt_sham,Precuneus_R,R,6.0,-60.0,42.0,MNI,t,3.8354,34,Acu>Con,Table 4
36922926,36860656_C1,verum_gt_sham,Precentral_R,R,54.0,3.0,27.0,MNI,t,3.88859,31,Acu>Con,Table 4
36922926,36860656_C1,verum_gt_sham,Postcentral_R,R,66.0,-12.0,27.0,MNI,t,3.53786,31,Acu>Con,Table 4
36922926,36860656_C2,verum_post_gt_pre,Frontal_Mid_R/L Frontal_Sup_R/L Frontal_Inf_R/L,midline,0.0,48.0,45.0,MNI,t,6.3066,2010,Post>Pre,Table 5
36922926,36860656_C2,verum_post_gt_pre,Caudate_L/ Putamen_L,L,-21.0,3.0,9.0,MNI,t,4.3959,231,Post>Pre,Table 5
37305743,cont_SA_post_increased_caudL,verum_post_gt_pre,Middle frontal gyrus,R,50.0,24.0,34.0,MNI (mm),T,4.34,566,increased,table
37305743,cont_SA_post_increased_globR,verum_post_gt_pre,Superior frontal gyrus,L,-26.0,27.0,-2.0,MNI (mm),T,4.99,375,increased,table
37305743,cont_SA_post_decreased_thalL,deactivation,Temporal lobe,L,-44.0,-58.0,22.0,MNI (mm),T,6.12,510,decreased,table
37305743,cont_SA_post_decreased_caudL,deactivation,Superior temporal gyrus,L,-42.0,-58.0,28.0,MNI (mm),T,5.95,489,decreased,table
37305743,cont_SA_post_decreased_caudL,deactivation,Limbic lobe,L,-4.0,-52.0,32.0,MNI (mm),T,4.47,379,decreased,table
37305743,cont_PC_post_increased_globR,group_comparison,Inferior occipital gyrus,R,30.0,-90.0,-18.0,MNI (mm),T,5.96,482,increased,table
37305743,cont_PC_post_increased_globR,group_comparison,Superior frontal gyrus,L,-22.0,58.0,-4.0,MNI (mm),T,4.66,420,increased,table
37305743,cont_PC_post_decreased_globL,deactivation,Superior frontal gyrus,R,18.0,-8.0,72.0,MNI (mm),T,4.88,343,decreased,table
37305743,37213484_C1,verum_post_gt_pre,Middle frontal gyrus,R,50.0,24.0,34.0,MNI,t,4.34,566,Increase and Reduce,Table 2
37305743,37213484_C1,verum_post_gt_pre,Superior frontal gyrus,L,-26.0,27.0,-2.0,MNI,t,4.99,375,Increase and Reduce,Table 2
37305743,37213484_C1,verum_post_gt_pre,Temporal lobe,L,-44.0,-58.0,22.0,MNI,t,6.12,510,Increase and Reduce,Table 2
37305743,37213484_C1,verum_post_gt_pre,Superior temporal gyrus,L,-42.0,-58.0,28.0,MNI,t,5.95,489,Increase and Reduce,Table 2
37305743,37213484_C1,verum_post_gt_pre,Limbic lobe,L,-4.0,-52.0,32.0,MNI,t,4.47,379,Increase and Reduce,Table 2
37305743,37213484_C2,group_comparison,Inferior occipital gyrus,R,30.0,-90.0,-18.0,MNI,t,5.96,482,Increase and Reduce,Table 3
37305743,37213484_C2,group_comparison,Superior frontal gyrus,L,-22.0,58.0,-4.0,MNI,t,4.66,420,Increase and Reduce,Table 3
37305743,37213484_C2,group_comparison,Superior frontal gyrus,R,18.0,-8.0,72.0,MNI,t,4.88,343,Increase and Reduce,Table 3
37721727,contrast_12,correlation_clinical,left posterior cingulate cortex (PCC) / midbrain (Harvard-Oxford Atlas),left,-4.0,-31.0,-4.0,MNI,not_reported,not_reported,not_reported,not_applicable,text
37901421,c01_rvlm_r_set1vs3_increase,verum_gt_sham,R Sup. Front. Gyrus,R,24.0,45.0,-15.0,not_reported,t-max,4.76,170,Pre < Post (FC enhanced),table
37901421,c02_rvlm_r_set2vs3_increase,group_comparison,R Mid./Inf. Front. Gyrus,R,42.0,54.0,-6.0,not_reported,t-max,4.29,353,Pre < Post (FC enhanced),table
37901421,c03_rvlm_l_set2vs3_increase,group_comparison,R Mid. Front. Gyrus,R,45.0,30.0,-3.0,not_reported,t-max,4,248,Pre < Post (FC enhanced),table
37901421,c04_cvlm_l_set1vs2_increase,verum_gt_sham,L Mid. Temp./Occi. Gyrus,L,-48.0,-75.0,18.0,not_reported,t-max,3.96,207,Pre < Post (FC enhanced),table
37901421,c05_cvlm_r_set1vs3_decrease,deactivation,R Post/Precentral Gyrus,R,42.0,-30.0,48.0,not_reported,t-max,5.09,420,Pre > Post (FC weakened),table
37901421,c06_ntsna_l_set1vs2_increase,verum_gt_sham,L Mid. Occi. Gyrus,L,-42.0,-78.0,6.0,not_reported,t-max,4.36,178,Pre < Post (FC enhanced),table
37901421,c07_ntsna_l_set2vs3_decrease,deactivation,R Postcentral Gyrus,R,24.0,-39.0,66.0,not_reported,t-max,3.92,184,Pre > Post (FC weakened),table
37901421,c07_ntsna_l_set2vs3_decrease,deactivation,L Postcentral Gyrus,L,-21.0,-36.0,66.0,not_reported,t-max,4.63,257,Pre > Post (FC weakened),table
37901421,c08_dmv_set1vs3_decrease,deactivation,R Postcentral Gyrus,R,42.0,-30.0,48.0,not_reported,t-max,3.97,188,Pre > Post (FC weakened),table
37901421,c09_rvlm_r_set2_hf_pos,correlation_clinical,R Sup./Mid. Front. Gyrus,R,42.0,18.0,48.0,not_reported,t-max,4.05,231,Positive correlation,table
37901421,c10_rvlm_r_set3_hf_neg,correlation_clinical,Dentate nucleus/Pons,not_reported,-6.0,-51.0,-33.0,not_reported,t-max,5.3,320,Negative correlation,table
37901421,c11_rvlm_l_set2_hf_pos,correlation_clinical,R Sup./Mid. Front. Gyrus,R,39.0,36.0,36.0,not_reported,t-max,3.5,165,Positive correlation,table
37901421,c12_rvlm_l_set3_hf_pos,correlation_clinical,L Pariet. Lobe - Precuneus,L,-12.0,-48.0,51.0,not_reported,t-max,4.49,254,Positive correlation,table
37901421,c13_rvlm_l_set3_hf_neg,correlation_clinical,Dentate nucleus/Pons,not_reported,-6.0,-48.0,-33.0,not_reported,t-max,5.79,406,Negative correlation,table
37901421,c14_cvlm_r_set3_hf_pos,correlation_clinical,L Thalamus,L,-3.0,-6.0,12.0,not_reported,t-max,4.08,435,Positive correlation,table
37901421,c15_ntsna_r_set2_hf_pos,correlation_clinical,R Sup./Inf. Pariet. Lobule Pariet. Lobe – Precuneus,R,36.0,-72.0,36.0,not_reported,t-max,3.97,219,Positive correlation,table
37901421,c15_ntsna_r_set2_hf_pos,correlation_clinical,R Sup./Mid. Front. Gyrus,R,36.0,21.0,57.0,not_reported,t-max,3.94,310,Positive correlation,table
37901421,c16_ntsna_l_set2_hf_pos,correlation_clinical,R Sup./Mid. Front. Gyrus,R,42.0,24.0,48.0,not_reported,t-max,4.22,183,Positive correlation,table
37901421,c17_rvlm_r_set3_lfhf_pos,correlation_clinical,Dentate nucleus/Pons,not_reported,-6.0,-51.0,-33.0,not_reported,t-max,5.37,644,Positive correlation,table
37901421,c18_rvlm_l_set3_lfhf_pos,correlation_clinical,Dentate nucleus/Pons,not_reported,-9.0,-51.0,-33.0,not_reported,t-max,6.01,777,Positive correlation,table
37901421,c19_rvlm_l_set3_lfhf_neg,correlation_clinical,L Pariet. Lobe - Precuneus,L,-12.0,-51.0,51.0,not_reported,t-max,4.77,302,Negative correlation,table
37901421,c20_cvlm_r_set2_lfhf_neg,correlation_clinical,R Mid./Inf. Front. Gyrus,R,36.0,12.0,39.0,not_reported,t-max,3.78,201,Negative correlation,table
37901421,c21_cvlm_r_set3_lfhf_neg,correlation_clinical,L Thalamus,L,-3.0,-9.0,12.0,not_reported,t-max,3.85,206,Negative correlation,table
37901421,c22_ntsna_r_set3_lfhf_pos,correlation_clinical,Cerebellum Ant./Post. Lobe,not_reported,-30.0,-60.0,-51.0,not_reported,t-max,4.27,380,Positive correlation,table
37901421,c23_ntsna_r_set2_lfhf_neg,correlation_clinical,R Mid. Front. Gyrus,R,42.0,21.0,45.0,not_reported,t-max,4.26,233,Negative correlation,table
37901421,c24_dmv_set2_lfhf_neg,correlation_clinical,L Postcentral gyrus,L,-54.0,-18.0,39.0,not_reported,t-max,3.89,163,Negative correlation,table
37901421,37869519_C1,other,RVLM (right),R,7.0,-34.0,-45.0,MNI,NR,not_reported,not_reported,seed definition,Table 2
37901421,37869519_C1,other,RVLM (left),L,-7.0,-34.0,-45.0,MNI,NR,not_reported,not_reported,seed definition,Table 2
37901421,37869519_C1,other,CVLM (right),R,6.0,-38.0,-55.0,MNI,NR,not_reported,not_reported,seed definition,Table 2
37901421,37869519_C1,other,CVLM (left),L,-6.0,-38.0,-55.0,MNI,NR,not_reported,not_reported,seed definition,Table 2
37901421,37869519_C1,other,NTS/NA (right),R,5.0,-42.0,-48.0,MNI,NR,not_reported,not_reported,seed definition,Table 2
37901421,37869519_C1,other,NTS/NA (left),L,-5.0,-42.0,-48.0,MNI,NR,not_reported,not_reported,seed definition,Table 2
37901421,37869519_C1,other,DMV,midline,1.0,-45.0,-54.0,MNI,NR,not_reported,not_reported,seed definition,Table 2
37901421,37869519_C2,verum_gt_sham,R Sup. Front. Gyrus,R,24.0,45.0,-15.0,MNI,t,4.76,170,Pre < Post (enhanced FC in Set 3 vs Set 1),Table 4
37901421,37869519_C3,group_comparison,R Mid./Inf. Front. Gyrus,R,42.0,54.0,-6.0,MNI,t,4.29,353,Pre < Post (enhanced FC in Set 3 vs Set 2),Table 4
37901421,37869519_C3,group_comparison,R Mid. Front. Gyrus,R,45.0,30.0,-3.0,MNI,t,4.0,248,Pre < Post (enhanced FC in Set 3 vs Set 2),Table 4
37901421,37869519_C4,verum_gt_sham,L Mid. Temp./Occi. Gyrus,L,-48.0,-75.0,18.0,MNI,t,3.96,207,Pre < Post (enhanced FC in Set 2 vs Set 1),Table 4
37901421,37869519_C5,deactivation,R Post/Precentral Gyrus,R,42.0,-30.0,48.0,MNI,t,5.09,420,Pre > Post (weakened FC in Set 3 vs Set 1),Table 4
37901421,37869519_C6,verum_gt_sham,L Mid. Occi. Gyrus,L,-42.0,-78.0,6.0,MNI,t,4.36,178,Pre < Post (enhanced FC in Set 2 vs Set 1),Table 4
37901421,37869519_C7,deactivation,R Postcentral Gyrus,R,24.0,-39.0,66.0,MNI,t,3.92,184,Pre > Post (weakened FC in Set 3 vs Set 2),Table 4
37901421,37869519_C7,deactivation,L Postcentral Gyrus,L,-21.0,-36.0,66.0,MNI,t,4.63,257,Pre > Post (weakened FC in Set 3 vs Set 2),Table 4
37901421,37869519_C8,deactivation,R Postcentral Gyrus,R,42.0,-30.0,48.0,MNI,t,3.97,188,Pre > Post (weakened FC in Set 3 vs Set 1),Table 4
37901421,37869519_C9,correlation_clinical,R Sup./Mid. Front. Gyrus,R,42.0,18.0,48.0,MNI,t,4.05,231,Positive correlation,Table 5
37901421,37869519_C10,correlation_clinical,R Sup./Mid. Front. Gyrus,R,39.0,36.0,36.0,MNI,t,3.5,165,Positive correlation,Table 5
37901421,37869519_C11,correlation_clinical,L Pariet. Lobe - Precuneus,L,-12.0,-48.0,51.0,MNI,t,4.49,254,Positive correlation,Table 5
37901421,37869519_C12,correlation_clinical,L Thalamus,L,-3.0,-6.0,12.0,MNI,t,4.08,435,Positive correlation,Table 5
37901421,37869519_C13,correlation_clinical,R Sup./Inf. Pariet. Lobule Pariet. Lobe - Precuneus,R,36.0,-72.0,36.0,MNI,t,3.97,219,Positive correlation,Table 5
37901421,37869519_C13,correlation_clinical,R Sup./Mid. Front. Gyrus,R,36.0,21.0,57.0,MNI,t,3.94,310,Positive correlation,Table 5
37901421,37869519_C14,correlation_clinical,R Sup./Mid. Front. Gyrus,R,42.0,24.0,48.0,MNI,t,4.22,183,Positive correlation,Table 5
37901421,37869519_C15,correlation_clinical,Dentate nucleus/Pons,L,-6.0,-51.0,-33.0,MNI,t,5.3,320,Negative correlation,Table 5
37901421,37869519_C16,correlation_clinical,Dentate nucleus/Pons,L,-6.0,-48.0,-33.0,MNI,t,5.79,406,Negative correlation,Table 5
37901421,37869519_C17,correlation_clinical,Dentate nucleus/Pons,L,-6.0,-51.0,-33.0,MNI,t,5.37,644,Positive correlation,Table 6
37901421,37869519_C18,correlation_clinical,Dentate nucleus/Pons,L,-9.0,-51.0,-33.0,MNI,t,6.01,777,Positive correlation,Table 6
